"","ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"53","80","Mimosa caduca",1,"172278","Mimosa caduca",1,"species","","",NA,"(Humb. & Bonpl. ex Willd.) Poir.","Fabaceae","Mimosa","Mimosa",1,"caduca","caduca",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507746-1","","Y","Accepted","Mimosa caduca","Mimosa caduca","(Humb. & Bonpl. ex Willd.) Poir.","172278","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507746-1","","Fabaceae","1","1","wcvp","0",""
"54","84","Mimosa caerulea",1,"167569","Mimosa caerulea",1,"species","","",NA,"Rose","Fabaceae","Mimosa","Mimosa",1,"caerulea","caerulea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161553-2","","Y","Accepted","Mimosa caerulea","Mimosa caerulea","Rose","167569","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161553-2","","Fabaceae","1","1","wcvp","0",""
"55","86","Mimosa caesalpiniifolia",1,"207068","Mimosa caesalpiniifolia",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"caesalpiniifolia","caesalpiniifolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507748-1","","Y","Accepted","Mimosa caesalpiniifolia","Mimosa caesalpiniifolia","Benth.","207068","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507748-1","","Fabaceae","1","1","wcvp","0",""
"56","87","Mimosa calcicola",1,"1040204","Mimosa calcicola",1,"species","","",NA,"B.L.Rob.","Fabaceae","Mimosa","Mimosa",1,"calcicola","calcicola",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161555-2","","Y","Accepted","Mimosa calcicola","Mimosa calcicola","B.L.Rob.","1040204","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161555-2","","Fabaceae","1","1","wcvp","0",""
"57","88","Mimosa caliciadenia",1,"1232394","Mimosa caliciadenia",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"caliciadenia","caliciadenia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312901-2","","Y","Accepted","Mimosa caliciadenia","Mimosa caliciadenia","Barneby","1232394","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312901-2","","Fabaceae","1","1","wcvp","0",""
"58","89","Mimosa callidryas",1,"1232459","Mimosa callidryas",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"callidryas","callidryas",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313165-2","","Y","Accepted","Mimosa callidryas","Mimosa callidryas","Barneby","1232459","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313165-2","","Fabaceae","1","1","wcvp","0",""
"59","90","Mimosa callithrix",1,"167573","Mimosa callithrix",1,"species","","",NA,"Malme","Fabaceae","Mimosa","Mimosa",1,"callithrix","callithrix",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161558-2","","Y","Accepted","Mimosa callithrix","Mimosa callithrix","Malme","167573","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161558-2","","Fabaceae","1","1","wcvp","0",""
"60","92","Mimosa calothamnos",1,"1042433","Mimosa calothamnos",1,"species","","",NA,"Mart. ex Benth.","Fabaceae","Mimosa","Mimosa",1,"calothamnos","calothamnos",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507765-1","","Y","Synonym","Mimosa aurivillus var. calothamnos","Mimosa aurivillus","(Mart. ex Benth.) Barneby","1232384","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967279-1","","Fabaceae","1","1","wcvp","0",""
"61","93","Mimosa campicola planipes",0.96021221090168,"1288227","Mimosa campicola var. planipes",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"campicola","campicola",1,"","",NA,"var.","planipes",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312853-2","","Y","Accepted","Mimosa campicola var. planipes","Mimosa campicola","Barneby","1288227","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312853-2","","Fabaceae","1","1","wcvp","0",""
"62","94","Mimosa camporum",1,"172286","Mimosa camporum",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"camporum","camporum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507771-1","","Y","Accepted","Mimosa camporum","Mimosa camporum","Benth.","172286","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507771-1","","Fabaceae","1","1","wcvp","0",""
"63","95","Mimosa candollei",1,"205995","Mimosa candollei",1,"species","","",NA,"R.Grether","Fabaceae","Mimosa","Mimosa",1,"candollei","candollei",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1014032-1","","Y","Accepted","Mimosa candollei","Mimosa candollei","R.Grether","205995","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1014032-1","","Fabaceae","1","1","wcvp","0",""
"64","96","Mimosa caracensis",0.96021221090168,"192443","Mimosa caripensis",0.96021221090168,"species","","",NA,"Poir.","Fabaceae","Mimosa","Mimosa",1,"caracensis","caripensis",0.8,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507783-1","","","Synonym","Calliandra tergemina var. tergemina","Calliandra tergemina","","192439","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223652-1","","Fabaceae","1","1","wcvp","0",""
"65","97","Mimosa casta",1,"172288","Mimosa casta",1,"species","","",NA,"L.","Fabaceae","Mimosa","Mimosa",1,"casta","casta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313177-2","","Y","Accepted","Mimosa casta","Mimosa casta","L.","172288","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313177-2","","Fabaceae","1","1","wcvp","0",""
"66","98","Mimosa ceratonia ceratonia",0.96021221090168,"177039","Mimosa ceratonia var. ceratonia",0.96021221090168,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"ceratonia","ceratonia",1,"","",NA,"var.","ceratonia",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190458-1","","Y","Accepted","Mimosa ceratonia var. ceratonia","Mimosa ceratonia","","177039","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190458-1","","Fabaceae","1","1","wcvp","0",""
"67","99","Mimosa ceratonia interior",0.96021221090168,"1288219","Mimosa ceratonia var. interior",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"ceratonia","ceratonia",1,"","",NA,"var.","interior",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312843-2","","Y","Accepted","Mimosa ceratonia var. interior","Mimosa ceratonia","Barneby","1288219","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312843-2","","Fabaceae","1","1","wcvp","0",""
"68","104","Mimosa chartostegia",1,"1232458","Mimosa chartostegia",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"chartostegia","chartostegia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313163-2","","Y","Accepted","Mimosa chartostegia","Mimosa chartostegia","Barneby","1232458","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313163-2","","Fabaceae","1","1","wcvp","0",""
"69","105","Mimosa chiliomera",1,"1232529","Mimosa chiliomera",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"chiliomera","chiliomera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300983-2","","Y","Accepted","Mimosa chiliomera","Mimosa chiliomera","Barneby","1232529","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300983-2","","Fabaceae","1","1","wcvp","0",""
"70","107","Mimosa chiquitaniensis",1,"1314010","Mimosa chiquitaniensis",1,"species","","",NA,"Atahuachi & C.E.Hughes","Fabaceae","Mimosa","Mimosa",1,"chiquitaniensis","chiquitaniensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77155126-1","","Y","Accepted","Mimosa chiquitaniensis","Mimosa chiquitaniensis","Atahuachi & C.E.Hughes","1314010","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77155126-1","","Fabaceae","1","1","wcvp","0",""
"71","109","Mimosa chochisensis",1,"1314012","Mimosa chochisensis",1,"species","","",NA,"Atahuachi & C.E.Hughes","Fabaceae","Mimosa","Mimosa",1,"chochisensis","chochisensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77155128-1","","Y","Accepted","Mimosa chochisensis","Mimosa chochisensis","Atahuachi & C.E.Hughes","1314012","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77155128-1","","Fabaceae","1","1","wcvp","0",""
"72","110","Mimosa chrysastra",1,"172290","Mimosa chrysastra",1,"species","","",NA,"Mart. ex Benth.","Fabaceae","Mimosa","Mimosa",1,"chrysastra","chrysastra",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507807-1","","Y","Accepted","Mimosa chrysastra","Mimosa chrysastra","Mart. ex Benth.","172290","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507807-1","","Fabaceae","1","1","wcvp","0",""
"73","111","Mimosa chrysothrix",1,"1286238","Mimosa chrysothrix",1,"species","","",NA,"V.F.Dutra & F.C.P.García","Fabaceae","Mimosa","Mimosa",1,"chrysothrix","chrysothrix",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77143243-1","","Y","Accepted","Mimosa chrysothrix","Mimosa chrysothrix","V.F.Dutra & F.C.P.García","1286238","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77143243-1","","Fabaceae","1","1","wcvp","0",""
"74","112","Mimosa cisparanensis",1,"1232452","Mimosa cisparanensis",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"cisparanensis","cisparanensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313150-2","","Y","Accepted","Mimosa cisparanensis","Mimosa cisparanensis","Barneby","1232452","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313150-2","","Fabaceae","1","1","wcvp","0",""
"75","113","Mimosa claussenii claviceps",0.96021221090168,"1288221","Mimosa claussenii var. claviceps",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","claviceps",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312941-2","","Y","Accepted","Mimosa claussenii var. claviceps","Mimosa claussenii","Barneby","1288221","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312941-2","","Fabaceae","1","1","wcvp","0",""
"76","114","Mimosa claussenii",1,"182230","Mimosa claussenii",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312932-2","","Y","Accepted","Mimosa claussenii","Mimosa claussenii","Benth.","182230","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312932-2","","Fabaceae","1","1","wcvp","0",""
"77","116","Mimosa claussenii megistophylla",0.96021221090168,"1288398","Mimosa claussenii var. megistophylla",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","megistophylla",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312937-2","","Y","Accepted","Mimosa claussenii var. megistophylla","Mimosa claussenii","Barneby","1288398","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312937-2","","Fabaceae","1","1","wcvp","0",""
"78","117","Mimosa claussenii microphyllidia",0.96021221090168,"1288399","Mimosa claussenii var. microphyllidia",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","microphyllidia",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312939-2","","Y","Accepted","Mimosa claussenii var. microphyllidia","Mimosa claussenii","Barneby","1288399","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312939-2","","Fabaceae","1","1","wcvp","0",""
"79","118","Mimosa claussenii prorsiseta",0.96021221090168,"1288400","Mimosa claussenii var. prorsiseta",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","prorsiseta",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312934-2","","Y","Accepted","Mimosa claussenii var. prorsiseta","Mimosa claussenii","Barneby","1288400","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312934-2","","Fabaceae","1","1","wcvp","0",""
"80","119","Mimosa colombiana",1,"167586","Mimosa colombiana",1,"species","","",NA,"Britton & Killip","Fabaceae","Mimosa","Mimosa",1,"colombiana","colombiana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:289777-2","","Y","Accepted","Mimosa colombiana","Mimosa colombiana","Britton & Killip","167586","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:289777-2","","Fabaceae","1","1","wcvp","0",""
"81","120","Mimosa coniflora",1,"172883","Mimosa coniflora",1,"species","","",NA,"Burkart","Fabaceae","Mimosa","Mimosa",1,"coniflora","coniflora",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161600-2","","Y","Accepted","Mimosa coniflora","Mimosa coniflora","Burkart","172883","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161600-2","","Fabaceae","1","1","wcvp","0",""
"82","121","Mimosa cordistipula",1,"172294","Mimosa cordistipula",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"cordistipula","cordistipula",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507845-1","","Y","Accepted","Mimosa cordistipula","Mimosa cordistipula","Benth.","172294","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507845-1","","Fabaceae","1","1","wcvp","0",""
"83","124","Mimosa coruscocaesia",1,"176470","Mimosa coruscocaesia",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"coruscocaesia","coruscocaesia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312731-2","","Y","Accepted","Mimosa coruscocaesia","Mimosa coruscocaesia","Barneby","176470","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312731-2","","Fabaceae","1","1","wcvp","0",""
"84","125","Mimosa corynadenia",1,"167588","Mimosa corynadenia",1,"species","","",NA,"Britton & Rose","Fabaceae","Mimosa","Mimosa",1,"corynadenia","corynadenia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161607-2","","Y","Accepted","Mimosa corynadenia","Mimosa corynadenia","Britton & Rose","167588","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161607-2","","Fabaceae","1","1","wcvp","0",""
"85","126","Mimosa costenya",1,"176895","Mimosa costenya",1,"species","","",NA,"McVaugh","Fabaceae","Mimosa","Mimosa",1,"costenya","costenya",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280941-2","","Y","Accepted","Mimosa costenya","Mimosa costenya","McVaugh","176895","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280941-2","","Fabaceae","1","1","wcvp","0",""
"86","174,127","Mimosa craspedisetosa",1,"1232537","Mimosa craspedisetosa",1,"species","","",NA,"Fortunato & Palese","Fabaceae","Mimosa","Mimosa",1,"craspedisetosa","craspedisetosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:318224-2","","Y","Accepted","Mimosa craspedisetosa","Mimosa craspedisetosa","Fortunato & Palese","1232537","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:318224-2","","Fabaceae","1","1","wcvp","0",""
"87","128","Mimosa crassipes",1,"1040209","Mimosa crassipes",1,"species","","",NA,"Arechav.","Fabaceae","Mimosa","Mimosa",1,"crassipes","crassipes",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507861-1","","Y","Synonym","Mimosa incana","Mimosa incana","Benth.","178644","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508148-1","","Fabaceae","1","1","wcvp","0",""
"88","129","Mimosa cruenta",1,"170288","Mimosa cruenta",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"cruenta","cruenta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312776-2","","Y","Accepted","Mimosa cruenta","Mimosa cruenta","Benth.","170288","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312776-2","","Fabaceae","1","1","wcvp","0",""
"89","130","Mimosa crumenarioides",1,"372109","Mimosa crumenarioides",1,"species","","",NA,"L.P.Queiroz & G.P.Lewis","Fabaceae","Mimosa","Mimosa",1,"crumenarioides","crumenarioides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:319456-2","","Y","Accepted","Mimosa crumenarioides","Mimosa crumenarioides","L.P.Queiroz & G.P.Lewis","372109","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:319456-2","","Fabaceae","1","1","wcvp","0",""
"90","131","Mimosa cryptothamnos",1,"1232422","Mimosa cryptothamnos",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"cryptothamnos","cryptothamnos",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312931-2","","Y","Accepted","Mimosa cryptothamnos","Mimosa cryptothamnos","Barneby","1232422","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312931-2","","Fabaceae","1","1","wcvp","0",""
"91","132","Mimosa ctenodes",1,"1048966","Mimosa ctenodes",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"ctenodes","ctenodes",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313173-2","","Y","Accepted","Mimosa ctenodes","Mimosa ctenodes","Barneby","1048966","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313173-2","","Fabaceae","1","1","wcvp","0",""
"92","133","Mimosa cuiabensis",1,"372106","Mimosa cuiabensis",1,"species","","",NA,"L.Rico & R.Grether","Fabaceae","Mimosa","Mimosa",1,"cuiabensis","cuiabensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:319903-2","","Y","Accepted","Mimosa cuiabensis","Mimosa cuiabensis","L.Rico & R.Grether","372106","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:319903-2","","Fabaceae","1","1","wcvp","0",""
"93","134","Mimosa cyclophylla",1,"167592","Mimosa cyclophylla",1,"species","","",NA,"Taub.","Fabaceae","Mimosa","Mimosa",1,"cyclophylla","cyclophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161615-2","","Y","Accepted","Mimosa cyclophylla","Mimosa cyclophylla","Taub.","167592","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161615-2","","Fabaceae","1","1","wcvp","0",""
